neighborhood,year,month,time_category,population,area_sq_km,population_density,income,crime_count,electric_index,date,ntl_mean,n_pixels,n_non_na_pixels,prop_non_na_pixels,is_downtown,expected_crime
South Cambie,2023,1,night,2858,1.33854,2135.1621916416393,0.90752,14,120.9,2023-01-01,4.47627687454224,24,24,1,0,9.612596784657448
South Cambie,2023,2,day,2314,0.7400800000000001,3126.6890065938815,0.8992,4,120.7,2023-02-01,4.55095291137695,24,24,1,0,8.383578838372276
South Cambie,2023,2,night,3282,1.35768,2417.3590242177834,0.9406300000000001,9,120.7,2023-02-01,4.55095291137695,24,24,1,0,9.81524723372125
South Cambie,2023,3,day,3532,1.03137,3424.571201411715,0.864,8,120.9,2023-03-01,4.6769757270813,24,24,1,0,10.270779624737443
South Cambie,2023,3,night,4868,1.3186,3691.794327316851,1.01957375,17,120.9,2023-03-01,4.6769757270813,24,24,1,0,16.766794051147595
South Cambie,2023,4,day,4172,1.50958,2763.682613707124,0.8974933333333334,13,122,2023-04-01,5.20044565200806,24,24,1,0,8.318573312034033
South Cambie,2023,4,night,3696,1.45776,2535.3967731313796,0.8814216666666667,20,122,2023-04-01,5.20044565200806,24,24,1,0,11.556383255221421
South Cambie,2023,5,day,2845,0.84751,3356.8925440407784,0.9111475,11,122.1,2023-05-01,5.54614353179932,24,24,1,0,10.588076100607854
South Cambie,2023,5,night,5256,1.6241,3236.253925250908,0.93712,13,122.1,2023-05-01,5.54614353179932,24,24,1,0,15.45743845040426
South Cambie,2023,6,day,2838,1.21321,2339.248769792534,0.9268275,7,122,2023-06-01,NA,NA,NA,NA,0,7.450783092265681
South Cambie,2023,6,night,2850,1.27391,2237.2067100501604,1.03296,8,122,2023-06-01,NA,NA,NA,NA,0,10.79063356890051
South Cambie,2023,7,day,1626,0.4697,3461.7841175218223,0.9437866666666667,4,122.1,2023-07-01,4.95907402038574,24,24,1,0,11.549242572439764
South Cambie,2023,7,night,4696,1.34354,3495.2439078851394,0.8571128571428571,11,122.1,2023-07-01,4.95907402038574,24,24,1,0,17.658195895764297
South Cambie,2023,8,day,4772,1.6453,2900.3829088919956,0.9294628571428571,15,122.1,2023-08-01,5.46650171279907,24,24,1,0,9.851692165829142
South Cambie,2023,8,night,4956,1.36392,3633.6442020059826,0.99669375,15,122.1,2023-08-01,5.46650171279907,24,24,1,0,18.690168500452675
South Cambie,2023,9,day,3412,0.71949,4742.247981208912,1.00864,6,122.5,2023-09-01,5.03825950622559,24,24,1,0,15.245177456810245
South Cambie,2023,9,night,3474,1.50803,2303.6676989184566,0.97472,11,122.5,2023-09-01,5.03825950622559,24,24,1,0,11.214589405344118
South Cambie,2023,10,day,3985,1.4461600000000001,2755.573380538806,0.8714666666666667,9,122.5,2023-10-01,5.19298267364502,24,24,1,0,8.912980085123234
South Cambie,2023,10,night,3326,1.32573,2508.8064688888385,1.052246,10,122.5,2023-10-01,5.19298267364502,24,24,1,0,12.288346173271965
South Cambie,2023,11,day,3326,1.32573,2508.8064688888385,1.052246,7,122.5,2023-11-01,5.03456783294678,24,24,1,0,7.311039294551577
South Cambie,2023,11,night,4453,1.59535,2791.2370326260693,1.02077,12,122.5,2023-11-01,5.03456783294678,24,24,1,0,12.317540440290564
South Cambie,2023,12,day,3757,1.40229,2679.1890407832902,0.892445,9,122.5,2023-12-01,4.84282636642456,24,24,1,0,7.587380540526861
South Cambie,2023,12,night,2861,0.8812800000000001,3246.414306463326,0.9585075000000001,8,122.5,2023-12-01,4.84282636642456,24,24,1,0,13.922196941947245
South Cambie,2024,1,day,4772,1.6453,2900.3829088919956,0.9294628571428571,9,122.5,2024-01-01,8.53895282745361,24,24,1,0,8.062543768621717
South Cambie,2024,1,night,4644,1.63491,2840.523331559535,0.96848,12,122.5,2024-01-01,8.53895282745361,24,24,1,0,11.957225782216568
South Cambie,2024,2,day,2845,0.84751,3356.8925440407784,0.9111475,6,122.4,2024-02-01,5.58171129226685,24,24,1,0,8.41597466896509
South Cambie,2024,2,night,3993,1.41711,2817.7064589199144,0.9933516666666666,16,122.4,2024-02-01,5.58171129226685,24,24,1,0,10.697395402802643
South Cambie,2024,3,day,3406,1.2425599999999999,2741.1151171774404,1.10784,8,122.5,2024-03-01,5.42723417282104,24,24,1,0,7.686819788823685
South Cambie,2024,3,night,5069,1.76484,2872.215044989914,1.05701375,20,122.5,2024-03-01,5.42723417282104,24,24,1,0,12.196962780679492
South Cambie,2024,4,day,990,0.27846,3555.2682611506143,0.89408,2,130.3,2024-04-01,5.48606300354004,24,24,1,0,10.005879580521158
South Cambie,2024,4,night,5039,1.55237,3246.004496350741,0.85269375,9,130.3,2024-04-01,5.48606300354004,24,24,1,0,13.833986076302216
South Cambie,2024,5,day,2838,1.31679,2155.2411546260223,0.9610240000000001,11,130.4,2024-05-01,5.74181842803955,24,24,1,0,6.356202138237091
South Cambie,2024,5,night,4201,1.60123,2623.608101272147,1.0421028571428572,14,130.4,2024-05-01,5.74181842803955,24,24,1,0,11.716991450073554
South Cambie,2024,6,day,3449,1.19519,2885.7336490432485,0.802304,9,130.3,2024-06-01,NA,NA,NA,NA,0,8.594170556448672
South Cambie,2024,6,night,3996,1.38297,2889.4336102735415,0.874525,17,130.3,2024-06-01,NA,NA,NA,NA,0,13.030940626854209
South Cambie,2024,7,day,2525,0.90746,2782.4917902717475,0.87136,7,130.4,2024-07-01,4.1023383140564,24,24,1,0,8.679798189820493
South Cambie,2024,7,night,4852,1.77245,2737.453806877486,1.01050625,13,130.4,2024-07-01,4.1023383140564,24,24,1,0,12.931171052103116
South Cambie,2024,8,day,1642,0.50347,3261.3661191332158,1.0069333333333335,3,130.4,2024-08-01,4.15557813644409,24,24,1,0,10.35803239719652
South Cambie,2024,8,night,3985,1.4461600000000001,2755.573380538806,0.8714666666666667,15,130.4,2024-08-01,4.15557813644409,24,24,1,0,13.252719670737765
South Cambie,2024,9,day,3757,1.40229,2679.1890407832902,0.892445,13,130.3,2024-09-01,3.64542436599731,24,24,1,0,8.053298482570312
South Cambie,2024,9,night,2882,0.97094,2968.257564834078,1.0183475,14,130.3,2024-09-01,3.64542436599731,24,24,1,0,13.510995275716873
South Cambie,2024,10,day,2398,1.27391,1882.3935756843105,0.9080525,5,130.4,2024-10-01,5.22506093978882,24,24,1,0,5.693031692761964
South Cambie,2024,10,night,1703,0.8151,2089.3141945773523,1.1306666666666667,14,130.4,2024-10-01,5.22506093978882,24,24,1,0,9.568684724655078
South Cambie,2024,11,day,3521,1.33836,2630.8317642487823,0.919126,10,130.3,2024-11-01,4.92433929443359,24,24,1,0,7.16848281085475
South Cambie,2024,11,night,2270,1.00662,2255.071427152252,0.9208525000000001,8,130.3,2024-11-01,4.92433929443359,24,24,1,0,9.304858961701372
South Cambie,2024,12,day,3761,1.18434,3175.608355708665,1.0474666666666668,8,130.4,2024-12-01,4.94129276275635,24,24,1,0,8.408870387603054
South Cambie,2024,12,night,4051,0.87659,4621.316693094834,0.8955733333333333,11,130.4,2024-12-01,4.94129276275635,24,24,1,0,18.530697845442255
Strathcona,2014,1,day,9412,3.48926,2697.420083341454,0.333336,47,94.8,2014-01-01,9.05922508239746,42,42,1,0,53.052851217185015
Strathcona,2014,1,night,10185,3.48673,2921.0750473939765,0.26924133333333333,69,94.8,2014-01-01,9.05922508239746,42,42,1,0,86.99978480717948
Strathcona,2014,2,day,8777,3.2497,2700.8646952026343,0.2925615384615385,29,94.8,2014-02-01,10.5145406723022,42,42,1,0,47.90856940397451
Strathcona,2014,2,night,11494,3.62337,3172.1850100872944,0.35169736842105265,61,94.8,2014-02-01,10.5145406723022,42,42,1,0,85.20875195354415
Strathcona,2014,3,day,9306,3.54681,2623.7661447892615,0.270638,37,94.8,2014-03-01,11.1647891998291,42,42,1,0,52.05805563043049
Strathcona,2014,3,night,10362,3.50668,2954.9317302976037,0.34683684210526317,59,94.8,2014-03-01,11.1647891998291,42,42,1,0,88.78213648430697
Strathcona,2014,4,day,11087,3.73289,2970.0848404319445,0.3327163157894737,45,101.7,2014-04-01,11.1419591903687,42,42,1,0,59.14188271642405
Strathcona,2014,4,night,11052,2.95222,3743.6234426973597,0.352571,71,101.7,2014-04-01,11.1419591903687,42,42,1,0,112.88435863070292
Strathcona,2014,5,day,10372,3.52176,2945.118349915951,0.31764117647058826,66,101.7,2014-05-01,12.1717042922974,42,42,1,0,61.45369134652599
Strathcona,2014,5,night,12446,3.8574,3226.5256390314717,0.33566,80,101.7,2014-05-01,12.1717042922974,42,42,1,0,101.9519800345231
Strathcona,2014,6,day,10279,3.6266,2834.33518998511,0.30723833333333334,71,101.7,2014-06-01,NA,NA,NA,NA,0,59.723098047748984
Strathcona,2014,6,night,11665,3.75683,3105.0114058927343,0.315411,71,101.7,2014-06-01,NA,NA,NA,NA,0,99.07626819133739
Strathcona,2014,7,day,12148,3.82642,3174.7691053256044,0.3377552380952381,74,101.7,2014-07-01,12.4953346252441,42,42,1,0,70.06986422461466
Strathcona,2014,7,night,11832,3.7974,3115.8160846895244,0.3405895238095238,82,101.7,2014-07-01,12.4953346252441,42,42,1,0,104.13728876439863
Strathcona,2014,8,day,10177,3.61523,2815.0352812960723,0.29762470588235296,58,101.7,2014-08-01,11.0141019821167,42,42,1,0,63.25646912446862
Strathcona,2014,8,night,10700,3.56731,2999.4589760912286,0.3242333333333333,95,101.7,2014-08-01,11.0141019821167,42,42,1,0,102.0655903308034
Strathcona,2014,9,day,9326,3.41071,2734.328043134714,0.286358,65,101.7,2014-09-01,10.0575408935547,42,42,1,0,58.15197228012307
Strathcona,2014,9,night,10735,3.65122,2940.1131676535515,0.317905,101,101.7,2014-09-01,10.0575408935547,42,42,1,0,94.68761996667585
Strathcona,2014,10,day,11386,3.7536899999999997,3033.281917260083,0.3612535,44,101.7,2014-10-01,10.2881364822388,42,42,1,0,64.9066717368132
Strathcona,2014,10,night,12580,3.70543,3395.017582304888,0.3329552380952381,82,101.7,2014-10-01,10.2881364822388,42,42,1,0,110.01044281781816
Strathcona,2014,11,day,9164,3.42434,2676.136131342098,0.34592866666666666,47,101.7,2014-11-01,10.3366861343384,42,42,1,0,51.59240432469169
Strathcona,2014,11,night,11537,3.65005,3160.7786194709665,0.355587,100,101.7,2014-11-01,10.3366861343384,42,42,1,0,92.2756187198458
Strathcona,2014,12,day,7749,3.07696,2518.3947792626486,0.22917909090909092,29,101.7,2014-12-01,9.98378372192383,42,42,1,0,47.182171761002685
Strathcona,2014,12,night,11850,3.81448,3106.5833350810594,0.330299,78,101.7,2014-12-01,9.98378372192383,42,42,1,0,88.1358193262703
Strathcona,2015,1,day,10252,3.58744,2857.748143522958,0.25886375,51,101.7,2015-01-01,10.1635580062866,42,42,1,0,58.205326987765254
Strathcona,2015,1,night,11587,3.76647,3076.355314127021,0.340167,82,101.7,2015-01-01,10.1635580062866,42,42,1,0,94.88347841272162
Strathcona,2015,2,day,7413,2.32435,3189.278723083873,0.271565,33,101.7,2015-02-01,10.1219549179077,42,42,1,0,58.58433301117592
Strathcona,2015,2,night,11054,3.6015099999999998,3069.268168073947,0.34974,80,101.7,2015-02-01,10.1219549179077,42,42,1,0,85.37666190940644
Strathcona,2015,3,day,10491,3.66793,2860.1963505301355,0.31634055555555557,57,101.7,2015-03-01,11.7447185516357,42,42,1,0,58.7675123168719
Strathcona,2015,3,night,9860,3.45003,2857.9461627869905,0.268796,60,101.7,2015-03-01,11.7447185516357,42,42,1,0,88.9223278437035
Strathcona,2015,4,day,8478,2.57612,3290.9957610670313,0.35136076923076925,47,107.7,2015-04-01,10.940221786499,42,42,1,0,67.8628747795171
Strathcona,2015,4,night,12378,3.85336,3212.261506840783,0.3332219047619048,59,107.7,2015-04-01,10.940221786499,42,42,1,0,100.30697762147508
Strathcona,2015,5,day,11138,3.52897,3156.161712907732,0.26409764705882355,52,107.7,2015-05-01,11.9203224182129,42,41,0.976190476190476,0,68.19980139348444
Strathcona,2015,5,night,10861,3.7455,2899.7463623014287,0.3292744444444444,64,107.7,2015-05-01,11.9203224182129,42,41,0.976190476190476,0,94.88535704307911
Strathcona,2015,6,day,10288,3.64371,2823.495832544302,0.3014429411764706,61,107.7,2015-06-01,NA,NA,NA,NA,0,61.61080877041474
Strathcona,2015,6,night,11489,3.7730799999999998,3044.992419985794,0.327795,83,107.7,2015-06-01,NA,NA,NA,NA,0,100.61698412259763
Strathcona,2015,7,day,9048,3.35678,2695.4402731188816,0.2773528571428571,77,107.7,2015-07-01,14.0759830474854,42,41,0.976190476190476,0,61.606634316096404
Strathcona,2015,7,night,11410,3.72938,3059.4897811432465,0.29924526315789474,99,107.7,2015-07-01,14.0759830474854,42,41,0.976190476190476,0,105.8917433054667
Strathcona,2015,8,day,11256,3.7692799999999997,2986.24671024705,0.34789263157894734,73,107.7,2015-08-01,9.69785594940186,42,42,1,0,69.49049867576723
Strathcona,2015,8,night,10803,3.67927,2936.180274891487,0.28898111111111113,87,107.7,2015-08-01,9.69785594940186,42,42,1,0,103.46602911141609
Strathcona,2015,9,day,11210,3.56975,3140.275929686953,0.30901666666666666,64,107.7,2015-09-01,10.0737066268921,42,42,1,0,69.16084362791267
Strathcona,2015,9,night,11061,3.73223,2963.643719706449,0.3432342105263158,63,107.7,2015-09-01,10.0737066268921,42,42,1,0,98.84023875198145
Strathcona,2015,10,day,10595,3.4786799999999998,3045.69549369301,0.29262,48,107.7,2015-10-01,9.80152225494385,42,42,1,0,67.49035061929958
Strathcona,2015,10,night,12464,3.81947,3263.279983872108,0.34297,89,107.7,2015-10-01,9.80152225494385,42,42,1,0,109.50270859890675
Strathcona,2015,11,day,9730,3.48372,2792.991399997704,0.309316,45,107.7,2015-11-01,10.3551864624023,42,42,1,0,55.76039016261566
Strathcona,2015,11,night,11805,3.75243,3145.961417001783,0.32798700000000003,101,107.7,2015-11-01,10.3551864624023,42,42,1,0,95.10972337130409
Strathcona,2015,12,day,9230,3.39892,2715.568474691961,0.3279553333333333,47,107.7,2015-12-01,5.46669149398804,42,41,0.976190476190476,0,52.68579221859237
Strathcona,2015,12,night,12580,3.70543,3395.017582304888,0.3329552380952381,85,107.7,2015-12-01,5.46669149398804,42,41,0.976190476190476,0,99.74476359290277
Strathcona,2016,1,day,9543,3.49538,2730.1752599145157,0.338085,49,107.7,2016-01-01,9.95890998840332,42,42,1,0,58.318527393324906
Strathcona,2016,1,night,10655,3.70196,2878.2050589417495,0.3492857894736842,114,107.7,2016-01-01,9.95890998840332,42,42,1,0,93.10072766761175
Strathcona,2016,2,day,11334,3.62583,3125.904965207966,0.34432315789473683,58,107.6,2016-02-01,7.12898826599121,42,42,1,0,60.220176583756306
Strathcona,2016,2,night,12072,3.68206,3278.599479639115,0.35406952380952383,86,107.6,2016-02-01,7.12898826599121,42,42,1,0,95.64668907742849
Strathcona,2016,3,day,11262,3.58505,3141.378781328015,0.30386111111111114,57,107.7,2016-03-01,11.8284435272217,42,41,0.976190476190476,0,67.69225859635783
Strathcona,2016,3,night,11896,3.66356,3247.114828199893,0.345827,108,107.7,2016-03-01,11.8284435272217,42,41,0.976190476190476,0,105.9574912283655
Strathcona,2016,4,day,10376,3.64352,2847.795538380467,0.3012741176470588,72,112.2,2016-04-01,9.60864162445068,42,42,1,0,61.58727314233325
Strathcona,2016,4,night,10391,3.53809,2936.895330531445,0.34705,83,112.2,2016-04-01,9.60864162445068,42,42,1,0,96.1802629545891
Strathcona,2016,5,day,9368,3.48497,2688.1149622521857,0.364686,60,112.3,2016-05-01,11.2504301071167,42,42,1,0,60.91846351960878
Strathcona,2016,5,night,11614,3.45837,3358.2294549166227,0.3186221052631579,86,112.3,2016-05-01,11.2504301071167,42,42,1,0,115.24624671949199
Strathcona,2016,6,day,9816,3.62142,2710.538959855526,0.31102705882352943,86,112.2,2016-06-01,NA,NA,NA,NA,0,62.03012450243179
Strathcona,2016,6,night,12832,3.86829,3317.2280258201945,0.32583545454545454,121,112.2,2016-06-01,NA,NA,NA,NA,0,114.95758874321658
Strathcona,2016,7,day,9570,3.4122,2804.6421663442943,0.284220625,67,112.3,2016-07-01,10.3810176849365,42,42,1,0,67.2283526296091
Strathcona,2016,7,night,11316,3.5994099999999998,3143.8485751831554,0.3309105263157895,117,112.3,2016-07-01,10.3810176849365,42,42,1,0,114.1174217743364
Strathcona,2016,8,day,12604,3.86924,3257.4872584797013,0.34131181818181816,92,112.3,2016-08-01,10.9964513778687,42,42,1,0,79.49864192670009
Strathcona,2016,8,night,12832,3.86829,3317.2280258201945,0.32583545454545454,106,112.3,2016-08-01,10.9964513778687,42,42,1,0,122.59355272677365
Strathcona,2016,9,day,10947,3.69705,2961.0094534831824,0.31452722222222224,67,112.2,2016-09-01,9.8509464263916,42,42,1,0,68.39266169650003
Strathcona,2016,9,night,12288,3.84022,3199.8166771695373,0.3440172727272727,98,112.2,2016-09-01,9.8509464263916,42,42,1,0,111.92062598856627
Strathcona,2016,10,day,9625,3.30916,2908.593117286562,0.303836,78,112.3,2016-10-01,9.15744781494141,42,42,1,0,67.59513127029551
Strathcona,2016,10,night,10835,3.5269399999999997,3072.06813838625,0.313485,102,112.3,2016-10-01,9.15744781494141,42,42,1,0,108.11317181932638
Strathcona,2016,11,day,8891,3.4186,2600.772245948634,0.31232714285714286,45,112.2,2016-11-01,7.81539154052734,42,42,1,0,54.45474986746141
Strathcona,2016,11,night,12532,3.8284599999999998,3273.3788520710677,0.3064866666666667,97,112.2,2016-11-01,7.81539154052734,42,42,1,0,103.78749712147012
Strathcona,2016,12,day,9302,3.42055,2719.44570317639,0.30416333333333334,50,112.3,2016-12-01,8.34447193145752,42,42,1,0,55.333786317985904
Strathcona,2016,12,night,10410,3.56656,2918.778879368355,0.35961333333333334,73,112.3,2016-12-01,8.34447193145752,42,42,1,0,89.93453895869101
Strathcona,2017,1,day,7806,3.29997,2365.476049782271,0.28855916666666664,33,112.3,2017-01-01,11.0920686721802,42,42,1,0,47.99968001244885
Strathcona,2017,1,night,8743,3.18398,2745.9343337583778,0.29371857142857144,57,112.3,2017-01-01,11.0920686721802,42,42,1,0,84.3772283291962
Strathcona,2017,2,day,8537,3.44139,2480.6836772350707,0.2685607692307692,50,112.1,2017-02-01,10.6585569381714,42,42,1,0,45.39849001635164
Strathcona,2017,2,night,10072,3.4645,2907.201616394862,0.292103125,60,112.1,2017-02-01,10.6585569381714,42,42,1,0,80.56761202974897
Strathcona,2017,3,day,10095,3.40258,2966.8663190872808,0.24972375,69,112.3,2017-03-01,10.2561302185059,42,42,1,0,60.73239976557073
Strathcona,2017,3,night,12526,3.86535,3240.586234105579,0.3479881818181818,93,112.3,2017-03-01,10.2561302185059,42,42,1,0,100.45264292372153
Strathcona,2017,4,day,10316,3.49285,2953.462072519576,0.27799625,73,115.2,2017-04-01,9.7594747543335,42,42,1,0,60.676054567696525
Strathcona,2017,4,night,12126,3.82011,3174.2541445141633,0.3472942857142857,69,115.2,2017-04-01,9.7594747543335,42,42,1,0,98.75132953469287
Strathcona,2017,5,day,10307,3.51492,2932.3569241974214,0.29832375,57,115.3,2017-05-01,10.3599081039429,42,42,1,0,63.12795181102136
Strathcona,2017,5,night,11133,3.58197,3108.0662317104834,0.34906157894736844,91,115.3,2017-05-01,10.3599081039429,42,42,1,0,101.32356310379589
Strathcona,2017,6,day,10328,3.62166,2851.730974194154,0.29923470588235296,75,115.2,2017-06-01,NA,NA,NA,NA,0,61.99537858565639
Strathcona,2017,6,night,11912,3.61678,3293.537345373509,0.331843,86,115.2,2017-06-01,NA,NA,NA,NA,0,108.4248118026109
Strathcona,2017,7,day,10891,3.65871,2976.7322362253362,0.28786055555555556,78,115.3,2017-07-01,12.1949806213379,42,42,1,0,67.78265029347811
Strathcona,2017,7,night,11202,3.71057,3018.943181236306,0.3490325,86,115.3,2017-07-01,12.1949806213379,42,42,1,0,104.09959393988892
Strathcona,2017,8,day,10038,3.65806,2744.077461824027,0.3396429411764706,81,115.3,2017-08-01,9.93735122680664,42,42,1,0,63.617575752669566
Strathcona,2017,8,night,11902,3.78922,3141.015829115227,0.3271205,93,115.3,2017-08-01,9.93735122680664,42,42,1,0,110.27223955818245
Strathcona,2017,9,day,12349,3.84179,3214.3870435396,0.3279190476190476,75,115.2,2017-09-01,10.222146987915,42,42,1,0,70.52963650863003
Strathcona,2017,9,night,10996,3.55949,3089.2065998218845,0.3223261111111111,85,115.2,2017-09-01,10.222146987915,42,42,1,0,102.6445161347709
Strathcona,2017,10,day,11830,3.77693,3132.173484814386,0.29401578947368423,94,115.3,2017-10-01,10.2524137496948,42,42,1,0,69.14838116026728
Strathcona,2017,10,night,12352,3.70638,3332.6318402322486,0.34916857142857144,123,115.3,2017-10-01,10.2524137496948,42,42,1,0,111.41376968662748
Strathcona,2017,11,day,11334,3.62583,3125.904965207966,0.34432315789473683,77,115.2,2017-11-01,9.01826953887939,42,40,0.952380952380952,0,62.17459724440987
Strathcona,2017,11,night,12356,3.80415,3248.0317547941063,0.31967285714285715,130,115.2,2017-11-01,9.01826953887939,42,40,0.952380952380952,0,97.83016768597159
Strathcona,2017,12,day,9502,3.60867,2633.1030545879785,0.30014625,50,115.3,2017-12-01,10.6968326568604,42,42,1,0,50.895761693019566
Strathcona,2017,12,night,12356,3.80415,3248.0317547941063,0.31967285714285715,104,115.3,2017-12-01,10.6968326568604,42,42,1,0,95.0712817228651
Strathcona,2018,1,day,10034,3.4486,2909.5864988691064,0.29150470588235294,58,115.3,2018-01-01,11.1539525985718,42,42,1,0,59.57238071090551
Strathcona,2018,1,night,12649,3.88162,3258.690958929519,0.34629363636363636,120,115.3,2018-01-01,11.1539525985718,42,42,1,0,101.03507779815352
Strathcona,2018,2,day,9704,3.24203,2993.186367800421,0.2844486666666667,55,115.1,2018-02-01,9.38246250152588,42,42,1,0,55.27104480542926
Strathcona,2018,2,night,12368,3.6641,3375.453726699599,0.32515333333333335,106,115.1,2018-02-01,9.38246250152588,42,42,1,0,94.38682890640744
Strathcona,2018,3,day,11693,3.63934,3212.9452043502397,0.3340494736842105,62,115.3,2018-03-01,11.2033224105835,42,42,1,0,66.36203253432025
Strathcona,2018,3,night,11898,3.69145,3223.1237047772556,0.358091,87,115.3,2018-03-01,11.2033224105835,42,42,1,0,100.81117009032475
Strathcona,2018,4,day,10850,3.72155,2915.451895043732,0.33712526315789476,76,118.7,2018-04-01,11.3977785110474,42,42,1,0,60.43460828999747
Strathcona,2018,4,night,10848,3.61156,3003.68815691834,0.35353444444444443,100,118.7,2018-04-01,11.3977785110474,42,42,1,0,94.28660425446105
Strathcona,2018,5,day,11629,3.77318,3082.0157002846404,0.329139,80,118.8,2018-05-01,12.0918874740601,42,42,1,0,66.9473839262638
Strathcona,2018,5,night,10188,3.51387,2899.367364188203,0.333140625,71,118.8,2018-05-01,12.0918874740601,42,42,1,0,95.37121849058467
Strathcona,2018,6,day,11537,3.65005,3160.7786194709665,0.355587,83,118.7,2018-06-01,NA,NA,NA,NA,0,69.3327999457721
Strathcona,2018,6,night,11589,3.62479,3197.150731490652,0.3524085,71,118.7,2018-06-01,NA,NA,NA,NA,0,106.19965185953421
Strathcona,2018,7,day,10127,3.46552,2922.216579330086,0.2961052941176471,75,118.8,2018-07-01,12.5416707992554,42,42,1,0,67.14057742773359
Strathcona,2018,7,night,12255,3.83709,3193.826571698866,0.3349971428571429,95,118.8,2018-07-01,12.5416707992554,42,42,1,0,111.12181399947157
Strathcona,2018,8,day,10105,3.66285,2758.780730851659,0.29867375,76,118.8,2018-08-01,8.40714263916016,42,42,1,0,64.53448212108965
Strathcona,2018,8,night,11334,3.62583,3125.904965207966,0.34432315789473683,102,118.8,2018-08-01,8.40714263916016,42,42,1,0,110.73011136664584
Strathcona,2018,9,day,11873,3.73456,3179.223255216143,0.2964245,75,118.7,2018-09-01,9.77409648895264,42,42,1,0,70.38634271516642
Strathcona,2018,9,night,11254,3.74952,3001.450852375771,0.3146578947368421,93,118.7,2018-09-01,9.77409648895264,42,42,1,0,100.6268622338132
Strathcona,2018,10,day,11273,3.78328,2979.6895815271405,0.34066,75,118.8,2018-10-01,10.4158868789673,42,42,1,0,66.37447935213946
Strathcona,2018,10,night,12551,3.69386,3397.8006746330398,0.327652380952381,112,118.8,2018-10-01,10.4158868789673,42,42,1,0,114.6154923425273
Strathcona,2018,11,day,9916,3.47444,2853.985102635245,0.32553375,77,118.7,2018-11-01,8.44489860534668,42,42,1,0,57.27733576203539
Strathcona,2018,11,night,12202,3.82905,3186.6912158368264,0.34640809523809524,114,118.7,2018-11-01,8.44489860534668,42,42,1,0,96.84705327006517
Strathcona,2018,12,day,10344,3.69177,2801.9080278565566,0.31716352941176473,55,118.8,2018-12-01,8.58375549316406,42,42,1,0,54.646397069568515
Strathcona,2018,12,night,10524,3.52748,2983.4329322916074,0.3431972222222222,90,118.8,2018-12-01,8.58375549316406,42,42,1,0,88.11285195120209
Strathcona,2019,1,day,10608,3.7269,2846.3334138291875,0.33780777777777776,59,118.8,2019-01-01,8.00230121612549,42,42,1,0,63.14738438602662
Strathcona,2019,1,night,11833,3.65314,3239.1312678955637,0.341123,95,118.8,2019-01-01,8.00230121612549,42,42,1,0,108.82118850837153
Strathcona,2019,2,day,8784,3.21206,2734.6936234067857,0.27924076923076924,44,118.6,2019-02-01,9.82839584350586,42,42,1,0,54.71778460381597
Strathcona,2019,2,night,11054,3.5622599999999998,3103.0862430030375,0.3390611111111111,67,118.6,2019-02-01,9.82839584350586,42,42,1,0,94.02189379278386
Strathcona,2019,3,day,11096,3.73768,2968.686457909719,0.3065833333333333,66,118.8,2019-03-01,11.2182359695435,42,42,1,0,66.4410677888302
Strathcona,2019,3,night,11489,3.6179099999999997,3175.5903270120043,0.34085,76,118.8,2019-03-01,11.2182359695435,42,42,1,0,107.62472717514562
Strathcona,2019,4,day,11273,3.78328,2979.6895815271405,0.34066,76,120.9,2019-04-01,11.6263189315796,42,42,1,0,66.92783335787087
Strathcona,2019,4,night,11451,3.63888,3146.8473816119244,0.3588384210526316,115,120.9,2019-04-01,11.6263189315796,42,42,1,0,107.03522963854445
Strathcona,2019,5,day,11431,3.60133,3174.105122274271,0.322125,86,120.9,2019-05-01,10.4051151275635,42,42,1,0,74.70952616699925
Strathcona,2019,5,night,11830,3.77693,3132.173484814386,0.29401578947368423,80,120.9,2019-05-01,10.4051151275635,42,42,1,0,111.63896611600698
Strathcona,2019,6,day,11965,3.79216,3155.1938736762163,0.34595333333333333,120,120.9,2019-06-01,NA,NA,NA,NA,0,74.99401789126983
Strathcona,2019,6,night,11514,3.74791,3072.1121905275204,0.29714842105263156,121,120.9,2019-06-01,NA,NA,NA,NA,0,110.57398582677472
Strathcona,2019,7,day,12356,3.80415,3248.0317547941063,0.31967285714285715,127,120.9,2019-07-01,12.6768159866333,42,42,1,0,80.8628138842183
Strathcona,2019,7,night,12604,3.86924,3257.4872584797013,0.34131181818181816,122,120.9,2019-07-01,12.6768159866333,42,42,1,0,122.80799192841916
Strathcona,2019,8,day,12146,3.77448,3217.9267077849136,0.290707,109,120.9,2019-08-01,11.3180055618286,42,42,1,0,81.56553806982079
Strathcona,2019,8,night,12851,3.7336899999999997,3441.90331816514,0.3460390909090909,111,120.9,2019-08-01,11.3180055618286,42,42,1,0,132.11269296018182
Strathcona,2019,9,day,11050,3.63199,3042.4092577347405,0.35597666666666666,104,120.9,2019-09-01,10.2377967834473,42,42,1,0,72.98622792620655
Strathcona,2019,9,night,12376,3.82547,3235.158032869164,0.32154190476190475,120,120.9,2019-09-01,10.2377967834473,42,42,1,0,117.52604090853536
Strathcona,2019,10,day,11099,3.59284,3089.19963037597,0.33877368421052634,104,120.9,2019-10-01,11.0358772277832,42,42,1,0,74.56447958032476
